0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0.0,0.0,0.6279561,0.32083127,0.0,0.26870203,0.45875433,0.0,0.18060175,0.59136534,0.2683081,0.0,0.47798276,0.5152651,0.0,0.0,0.0,0.0,0.0,0.0,0.8526556000000001,0.28995508,0.18396974,0.80623007,0.43084347,0.0
0,0.0,0.0,0.65129155,0.32535434,0.0,0.2838906,0.47648029999999997,0.0,0.18813874,0.6071024,0.27816463,0.0,0.49796957,0.5342670999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.8810950999999999,0.28210884,0.17653942,0.8509121999999999,0.46024620000000005,0.0
0,0.0,0.0,0.6528488,0.32565618,0.0,0.28490418,0.47766320000000007,0.0,0.18864170000000002,0.6081525999999999,0.2788224,0.0,0.49930334,0.5355352,0.0,0.0,0.0,0.0,0.0,0.0,0.88299304,0.28158522,0.17604361,0.853894,0.46220845,0.0
0,0.0,0.0,0.6623935999999999,0.32750624,0.0,0.2911167,0.48491359999999994,0.0,0.19172452,0.6145895,0.28285396,0.0,0.50747854,0.54330754,0.0,0.0,0.0,0.0,0.0,0.0,0.89462566,0.2783759,0.17300439999999997,0.8721701999999999,0.474235,0.0
0,0.0,0.0,0.66266775,0.3275594,0.0,0.29129517,0.48512185,0.0,0.19181307,0.61477435,0.28296974,0.0,0.5077133,0.5435308000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.8949597,0.2782837,0.17291710000000002,0.8726951999999999,0.4745804,0.0
0,0.0,0.0,0.69384813,0.33360305,0.0,0.31158984,0.50880694,0.0,0.20188384,0.6358019,0.29613984,0.0,0.5344193,0.56892097,0.0,0.0,0.0,0.0,0.0,0.0,0.9329601000000001,0.26779970000000003,0.16298887,0.93239856,0.51386774,0.0
0,0.0,0.0,0.707282,0.33620694,0.0,0.32033366,0.5190115,0.0,0.20622277,0.6448615,0.30181408,0.0,0.54592544,0.5798601999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.9493324000000001,0.26328272,0.15871136,0.95812154,0.53079456,0.0
0,0.0,0.0,0.7134516,0.3374028,0.0,0.32434934,0.52369803,0.0,0.20821546,0.6490222,0.30442002,0.0,0.5512097,0.58488405,0.0,0.0,0.0,0.0,0.0,0.0,0.9568515,0.26120827,0.1567469,0.9699348,0.5385683000000001,0.0
0,0.0,0.0,0.7140531,0.33751938,0.0,0.32474083,0.52415496,0.0,0.20840973,0.64942783,0.3046741,0.0,0.55172485,0.5853739,0.0,0.0,0.0,0.0,0.0,0.0,0.9575845,0.26100603,0.15655537,0.9710866,0.53932613,0.0
0,0.0,0.0,0.72099835,0.33886558,0.0,0.32926136,0.5294307,0.0,0.21065293,0.6541116,0.30760765,0.0,0.55767345,0.59102935,0.0,0.0,0.0,0.0,0.0,0.0,0.9660489,0.25867080000000003,0.15434392,0.98438513,0.54807717,0.0
0,0.0,0.0,0.7300420999999999,0.3406185,0.0,0.33514774,0.5363004,0.0,0.21357392,0.6602106,0.31142756,0.0,0.56541944,0.5983937,0.0,0.0,0.0,0.0,0.0,0.0,0.97707075,0.25562993,0.15146427,1.0017018,0.5594724,0.0
0,0.0,0.0,0.7429226,0.34311512,0.0,0.34353137,0.5460847,0.0,0.21773413,0.66889703,0.3168681,0.0,0.5764516,0.6088823,0.0,0.0,0.0,0.0,0.0,0.0,0.9927686,0.25129905,0.14736296,1.0263653,0.5757019,0.0
0,0.0,0.0,0.74544424,0.3436039,0.0,0.34517270000000005,0.54800016,0.0,0.21854857,0.67059755,0.31793317,0.0,0.5786114,0.6109357,0.0,0.0,0.0,0.0,0.0,0.0,0.99584174,0.25045118,0.14656004,1.0311934999999999,0.57887906,0.0
0,0.0,0.0,0.77563834,0.34945637,0.0,0.36482543,0.5709361,0.0,0.22830078,0.69095993,0.3306867,0.0,0.60447264,0.6355227,0.0,0.0,0.0,0.0,0.0,0.0,1.0326401,0.24029873,0.13694578,1.0890086,0.6169238,0.0
0,0.0,0.0,0.78250366,0.35078709999999996,0.0,0.36929393,0.5761510999999999,0.0,0.23051819,0.6955899,0.33358648,0.0,0.6103528,0.64111316,0.0,0.0,0.0,0.0,0.0,0.0,1.0410073,0.23799036,0.13475984,1.1021543,0.62557423,0.0
0,0.0,0.0,0.78333145,0.35094756,0.0,0.3698327,0.57677984,0.0,0.23078555,0.69614804,0.33393613,0.0,0.6110618,0.6417871999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.042016,0.23771201,0.13449623,1.1037391,0.62661725,0.0
0,0.0,0.0,0.8088028,0.35588459999999994,0.0,0.38641149999999996,0.5961283,0.0,0.23901239,0.7133255000000001,0.34469479999999997,0.0,0.6328779999999999,0.66252846,0.0,0.0,0.0,0.0,0.0,0.0,1.0730586000000002,0.22914755,0.12638581,1.152511,0.6587111999999999,0.0
0,0.0,0.0,0.81675625,0.35742623,0.0,0.3915882,0.6021699,0.0,0.24158123,0.7186892,0.3480542,0.0,0.6396901,0.6690050000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0827516000000001,0.2264734,0.12385337,1.1677401,0.66873246,0.0
0,0.0,0.0,0.84285873,0.36248565,0.0,0.4085778,0.6219977,0.0,0.25001192,0.73629236,0.35907948,0.0,0.6620469,0.69026023,0.0,0.0,0.0,0.0,0.0,0.0,1.1145636,0.21769676,0.11554201,1.2177205,0.7016218000000001,0.0
0,0.0,0.0,0.8432306999999999,0.36255777,0.0,0.4088199,0.6222803000000001,0.0,0.25013208,0.7365432,0.3592366,0.0,0.6623654999999999,0.69056314,0.0,0.0,0.0,0.0,0.0,0.0,1.1150169,0.21757168,0.115423545,1.2184328000000002,0.7020905,0.0
0,0.0,0.0,0.8498699000000001,0.36384463,0.0,0.41314120000000004,0.6273234999999999,0.0,0.25227642,0.74102056,0.36204088,0.0,0.66805196,0.6959694000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.1231083,0.21533933,0.11330958,1.2311453,0.71045583,0.0
0,0.0,0.0,0.8524431999999998,0.36434340000000004,0.0,0.41481614,0.62927824,0.0,0.25310755,0.7427560000000001,0.3631278,0.0,0.6702560000000001,0.69806486,0.0,0.0,0.0,0.0,0.0,0.0,1.1262444999999999,0.21447407,0.1124902,1.2360728,0.7136984000000001,0.0
0,0.0,0.0,0.8676419,0.36728936,0.0,0.42470866,0.6408234,0.0,0.2580165,0.75300574,0.3695475,0.0,0.68327373,0.7104411999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.1447676000000002,0.20936368,0.10765071,1.2651748999999999,0.73284876,0.0
0,0.0,0.0,0.87386775,0.36849612,0.0,0.42876095,0.64555264,0.0,0.26002735,0.7572044,0.37217718,0.0,0.68860614,0.7155109000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.1523552,0.20727035,0.10566834,1.2770959,0.74069333,0.0
0,0.0,0.0,0.87611985,0.36893263,0.0,0.43022674,0.64726335,0.0,0.26075473,0.75872314,0.3731284,0.0,0.69053507,0.71734476,0.0,0.0,0.0,0.0,0.0,0.0,1.1550996999999998,0.20651309999999998,0.104951255,1.2814081,0.7435309,0.0
0,0.0,0.0,0.8851421,0.37068140000000005,0.0,0.43609917,0.6541168,0.0,0.26366878,0.7648076,0.37693927,0.0,0.69826263,0.72469157,0.0,0.0,0.0,0.0,0.0,0.0,1.1660955,0.20347947,0.102078415,1.2986836000000002,0.7548991,0.0
0,0.0,0.0,0.89290756,0.3721866,0.0,0.44115353,0.6600156,0.0,0.26617690000000005,0.77004457,0.38021928,0.0,0.70491374,0.73101497,0.0,0.0,0.0,0.0,0.0,0.0,1.1755594999999999,0.2008685,0.09960588,1.3135526000000002,0.76468354,0.0
0,0.0,0.0,0.8942954,0.37245559999999994,0.0,0.44205683,0.6610698,0.0,0.26662517,0.7709805000000001,0.38080546,0.0,0.70610243,0.73214513,0.0,0.0,0.0,0.0,0.0,0.0,1.177251,0.20040187,0.09916392,1.3162103,0.7664321999999999,0.0
0,0.0,0.0,0.9022044,0.37398857,0.0,0.44720465,0.6670775999999999,0.0,0.26917964,0.77631414,0.3841461,0.0,0.7128765,0.73858535,0.0,0.0,0.0,0.0,0.0,0.0,1.1868898,0.19774252,0.09664559,1.3313540000000001,0.7763975000000001,0.0
0,0.0,0.0,0.91592294,0.37664765,0.0,0.45613378,0.6774984000000001,0.0,0.2736105,0.78556573,0.38994059999999997,0.0,0.7246264,0.74975634,0.0,0.0,0.0,0.0,0.0,0.0,1.203609,0.19312984,0.09227746,1.3576218999999998,0.793683,0.0
0,0.0,0.0,0.9472271999999999,0.38271528,0.0,0.47650909999999996,0.7012776,0.0,0.28372129999999995,0.80667686,0.403163,0.0,0.7514385,0.7752474,0.0,0.0,0.0,0.0,0.0,0.0,1.2417604,0.18260415,0.08230978,1.4175627,0.83312654,0.0
0,0.0,0.0,0.9541056999999998,0.38404858,0.0,0.48098612,0.7065026,0.0,0.28594294,0.81131554,0.40606835,0.0,0.75732994,0.78084856,0.0,0.0,0.0,0.0,0.0,0.0,1.2501434,0.18029135,0.080119565,1.4307333999999998,0.8417934000000001,0.0
0,0.0,0.0,0.9675940999999999,0.38666302,0.0,0.48976547,0.7167486,0.0,0.29029948,0.8204119000000001,0.41176564,0.0,0.76888275,0.79183215,0.0,0.0,0.0,0.0,0.0,0.0,1.2665821000000002,0.17575605,0.075824715,1.4565609,0.85878897,0.0
0,0.0,0.0,0.9723139999999999,0.38757786,0.0,0.49283755,0.72033393,0.0,0.29182392,0.8235949,0.41375926,0.0,0.7729254,0.79567564,0.0,0.0,0.0,0.0,0.0,0.0,1.2723345,0.17416902,0.074321784,1.4655985,0.8647360999999999,0.0
0,0.0,0.0,0.9914559000000001,0.39128809999999997,0.0,0.50529665,0.7348744,0.0,0.29800647,0.8365040000000001,0.42184448,0.0,0.7893204,0.81126285,0.0,0.0,0.0,0.0,0.0,0.0,1.2956632,0.16773278,0.06822678,1.5022508999999997,0.88885504,0.0
0,0.0,0.0,0.99970675,0.39288735,0.0,0.51066697,0.7411419,0.0,0.30067137,0.8420681999999999,0.4253295,0.0,0.79638726,0.81798154,0.0,0.0,0.0,0.0,0.0,0.0,1.3057188,0.16495854,0.06559959,1.5180495,0.89925104,0.0
0,0.0,0.0,1.0142014000000001,0.39569688,0.0,0.52010125,0.75215226,0.0,0.30535290000000004,0.85184324,0.4314518,0.0,0.80880195,0.82978445,0.0,0.0,0.0,0.0,0.0,0.0,1.3233838,0.16008493,0.06098436,1.5458033000000002,0.9175143,0.0
0,0.0,0.0,1.0236093000000002,0.39752036,0.0,0.5262246,0.7592985999999999,0.0,0.3083915,0.8581877,0.43542555,0.0,0.8168598000000001,0.8374453000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.3348495,0.15692160000000002,0.057988726,1.5638173,0.9293684000000001,0.0
0,0.0,0.0,1.0257659,0.3979384,0.0,0.5276283,0.76093686,0.0,0.30908805,0.85964215,0.43633646,0.0,0.8187069,0.83920145,0.0,0.0,0.0,0.0,0.0,0.0,1.3374778,0.15619655,0.05730205,1.5679468,0.9320857,0.0
0,0.0,0.0,1.0314166999999999,0.39903367,0.0,0.53130627,0.7652291999999999,0.0,0.31091318,0.8634529000000001,0.43872324,0.0,0.8235468,0.84380287,0.0,0.0,0.0,0.0,0.0,0.0,1.3443645,0.15429652,0.055502795,1.5787666999999999,0.9392056999999999,0.0
0,0.0,0.0,1.0407336999999999,0.40083959999999996,0.0,0.53737056,0.7723066,0.0,0.31392244,0.8697362,0.44265859999999996,0.0,0.8315268,0.8513896999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.3557194,0.1511638,0.05253613,1.5966067,0.9509451999999999,0.0
0,0.0,0.0,1.0415062,0.40098932,0.0,0.5378733,0.77289337,0.0,0.3141719,0.87025714,0.44298488,0.0,0.8321885,0.8520188,0.0,0.0,0.0,0.0,0.0,0.0,1.3566610000000001,0.15090403,0.05229015,1.5980858999999998,0.9519186,0.0
0,0.0,0.0,1.0468450999999999,0.40202415,0.0,0.54134834,0.7769489,0.0,0.31589629999999996,0.8738575999999999,0.44523996,0.0,0.83676124,0.8563662000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.3631674999999999,0.14910892,0.050590165,1.6083087,0.95864546,0.0
0,0.0,0.0,1.0510242,0.40283418,0.0,0.5440684,0.7801234,0.0,0.3172461,0.87667596,0.44700515,0.0,0.8403406999999999,0.8597691999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.3682607,0.14770374,0.04925953,1.6163106000000003,0.9639112,0.0
0,0.0,0.0,1.0640497,0.4053589,0.0,0.55254644,0.79001784,0.0,0.32145312,0.88546014,0.45250693,0.0,0.85149705,0.87037593,0.0,0.0,0.0,0.0,0.0,0.0,1.3841354,0.14332405,0.045112,1.6412518,0.9803235,0.0
0,0.0,0.0,1.0847896000000001,0.40937892,0.0,0.56604564,0.8057721999999999,0.0,0.3281518,0.89944685,0.46126709999999993,0.0,0.8692608000000001,0.8872645,0.0,0.0,0.0,0.0,0.0,0.0,1.4094117,0.13635054,0.038508177000000005,1.680964,1.0064559000000002,0.0
0,0.0,0.0,1.0896906000000002,0.41032887,0.0,0.56923556,0.80949503,0.0,0.32973470000000005,0.9027519,0.46333718,0.0,0.8734584000000001,0.89125526,0.0,0.0,0.0,0.0,0.0,0.0,1.4153847,0.13470265,0.036947653,1.6903483,1.012631,0.0
0,0.0,0.0,1.0992620000000002,0.41218409999999994,0.0,0.57546544,0.8167656,0.0,0.33282614,0.90920675,0.46738002,0.0,0.88165635,0.8990493,0.0,0.0,0.0,0.0,0.0,0.0,1.4270496000000001,0.13148436,0.033899933,1.7086754000000002,1.0246912000000001,0.0
0,0.0,0.0,1.1109209,0.41444390000000003,0.0,0.58305395,0.8256219000000001,0.0,0.33659178,0.9170693000000001,0.47230452,0.0,0.8916421999999998,0.9085431,0.0,0.0,0.0,0.0,0.0,0.0,1.4412585,0.12756418,0.030187607,1.7309994999999998,1.0393814000000001,0.0
0,0.0,0.0,1.1295427,0.4180534000000001,0.0,0.5951744999999999,0.83976734,0.0,0.34260634,0.92962754,0.48017007,0.0,0.90759176,0.9237068000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.4639536,0.12130287,0.024258181,1.7666562,1.0628451,0.0
0,0.0,0.0,1.1303966,0.41821888,0.0,0.5957303,0.84041595,0.0,0.34288213,0.93020344,0.48053074,0.0,0.90832317,0.9244022,0.0,0.0,0.0,0.0,0.0,0.0,1.4649941999999998,0.12101572,0.023986295,1.7682912,1.0639208999999998,0.0
0,0.0,0.0,1.1345946000000002,0.41903257,0.0,0.59846264,0.8436048,0.0,0.344238,0.9330344,0.48230390000000006,0.0,0.9119187,0.92782056,0.0,0.0,0.0,0.0,0.0,0.0,1.4701103000000002,0.11960421,0.022649586,1.7763293000000002,1.0692104,0.0
0,0.0,0.0,1.1400138000000002,0.420083,0.0,0.6019899000000001,0.84772134,0.0,0.34598833,0.93668914,0.4845929,0.00015252829,0.9165603000000001,0.93222415,0.0,0.0,0.0,0.0,0.0,0.0,1.4766715,0.11770684,0.020966142,1.7866514,1.0760461000000001,0.0
0,0.0,0.0,1.1425854,0.42058143,0.0,0.60366374,0.84967476,0.0,0.34681892,0.9384234,0.48567910000000003,0.0003734231,0.91876286,0.9343048,0.0,0.0,0.0,0.0,0.0,0.0,1.4797423,0.11673317,0.020208225,1.7914961999999999,1.079297,0.0
0,0.0,0.0,1.1433417,0.42072803,0.0,0.60415596,0.85024923,0.0,0.34706318,0.9389334,0.48599854,0.0004383847,0.9194106,0.93491656,0.0,0.0,0.0,0.0,0.0,0.0,1.4806454,0.116446815,0.019985333,1.792921,1.0802531000000002,0.0
0,0.0,0.0,1.1449688999999998,0.4210434,0.0,0.6052151,0.85148525,0.0,0.34758875,0.9400306999999999,0.48668584,0.00057816505,0.92080426,0.93623304,0.0,0.0,0.0,0.0,0.0,0.0,1.4825885,0.1158307,0.01950571,1.7959865000000002,1.0823101000000002,0.0
0,0.0,0.0,1.1464885,0.42133796,0.0,0.6062042,0.8526396,0.0,0.3480796,0.94105554,0.48732772,0.0007087066999999999,0.9221059000000001,0.9374626,0.0,0.0,0.0,0.0,0.0,0.0,1.4844034,0.1152553,0.01905784,1.7988498,1.0842314,0.0
0,0.0,0.0,1.147514,0.42153674,0.0,0.60687166,0.8534185999999999,0.0,0.34841079999999996,0.9417472,0.48776084,0.0007967874400000001,0.9229841999999999,0.9382921999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.4856279,0.11486712,0.018755645,1.8007814999999998,1.0855278,0.0
0,0.0,0.0,1.1502216,0.42206153,0.0,0.608634,0.8554753,0.0,0.3492853,0.9435730999999999,0.4889045,0.0010293722,0.9253031999999999,0.9404828000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.4888611999999999,0.113841966,0.017957628,1.8058827000000002,1.0889507999999999,0.0
0,0.0,0.0,1.1577833,0.4235272,0.0,0.6135556999999999,0.8612193000000001,0.0,0.3517276,0.94867253,0.49209842,0.0016789213,0.9317798,0.9466005999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.4978912,0.1109789,0.01572898,1.8201287,1.0985101000000002,0.0
0,0.0,0.0,1.1633976000000001,0.42461544,0.0,0.6172099,0.865484,0.0,0.35354093,0.95245874,0.49446982,0.0021611825,0.93658847,0.9511430000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.5045954,0.10885327,0.01407437,1.8307058999999997,1.1056075,0.0
0,0.0,0.0,1.1680589,0.42551893,0.0,0.6202439000000001,0.8690247999999999,0.0,0.35504645,0.9556023000000001,0.49643868,0.0025615916,0.9405809000000002,0.95491433,0.0,0.0,0.0,0.0,0.0,0.0,1.5101619,0.10708838,0.012700513,1.8394879000000002,1.1115004,0.0
0,0.0,0.0,1.169876,0.42587113,0.0,0.62142664,0.8704050999999999,0.0,0.35563335,0.95682776,0.49720618,0.0027176812,0.9421371999999999,0.95638436,0.0,0.0,0.0,0.0,0.0,0.0,1.5123316999999998,0.106400385,0.01216504,1.8429112,1.1137974,0.0
0,0.0,0.0,1.1704491000000001,0.42598224,0.0,0.62179965,0.8708405,0.0,0.35581848,0.95721424,0.4974483,0.0027669147,0.9426280999999999,0.9568481,0.0,0.0,0.0,0.0,0.0,0.0,1.5130162,0.10618342,0.01199609,1.843991,1.114522,0.0
0,0.0,0.0,1.1707081,0.42603242,0.0,0.6219682,0.8710370999999999,0.0,0.3559021,0.9573889000000001,0.49755764,0.0027891546,0.94284993,0.9570576,0.0,0.0,0.0,0.0,0.0,0.0,1.5133256000000002,0.10608531,0.011919751999999999,1.8444791,1.1148496,0.0
0,0.0,0.0,1.1767691,0.42720723,0.0,0.6259132,0.8756412,0.0,0.35785973,0.9614763000000001,0.5001177,0.0033098012,0.94804126,0.9619613000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.5205635,0.10379045,0.010133371,1.855898,1.1225119,0.0
0,0.0,0.0,1.1853129999999998,0.4288633,0.0,0.63147426,0.8821313000000001,0.0,0.36061925,0.9672381999999999,0.50372654,0.004043713,0.95535904,0.96887386,0.0,0.0,0.0,0.0,0.0,0.0,1.5307662,0.10055561,0.007615298,1.8719945,1.1333128000000001,0.0
0,0.0,0.0,1.1881853,0.42942002,0.0,0.6333438,0.88431317,0.0,0.361547,0.9691752,0.5049398,0.0042904466,0.95781916,0.9711976999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.5341963,0.09946807,0.006768748000000001,1.8774058999999998,1.1369439,0.0
0,0.0,0.0,1.1965005,0.43103176,0.0,0.638756,0.89062953,0.0,0.36423266,0.97478294,0.508452,0.0050047264,0.9649412,0.97792524,0.0,0.0,0.0,0.0,0.0,0.0,1.544126,0.096319765,0.0043180734000000005,1.8930717000000001,1.1474559,0.0
0,0.0,0.0,1.1973356000000002,0.43119359999999995,0.0,0.6392995,0.89126384,0.0,0.36450237,0.9753460999999999,0.5088047,0.005076453,0.96565646,0.97860086,0.0,0.0,0.0,0.0,0.0,0.0,1.5451233,0.09600359,0.004071906,1.8946451000000002,1.1485118,0.0
