1,3.496542,0.0,0.0,2.727528,0.352373,0.233137,2.412238,0.626199,0.539854,0.0
1,4.238563,0.0,0.0,3.070364,0.901997,0.675749,2.987533,0.567586,0.406414,0.0
1,3.258172,0.0,0.0,2.602580,0.126829,0.052130,2.203406,0.645628,0.600111,0.0
1,3.672875,0.0,0.0,2.755677,0.492267,0.338718,2.511690,0.573898,0.491640,0.0
1,3.643289,0.0,0.0,2.754103,0.388493,0.259947,2.474692,0.601310,0.534622,0.0
1,3.768610,0.0,0.0,2.871656,0.425434,0.288947,2.583026,0.630128,0.548943,0.0
1,3.689238,0.0,0.0,2.902554,0.290053,0.174708,2.522140,0.676653,0.610172,0.0
1,3.408933,0.0,0.0,2.670941,0.154390,0.039255,2.231098,0.600647,0.604977,0.0
1,3.935716,0.0,0.0,3.051793,0.385127,0.241393,2.684950,0.676293,0.609759,0.0
1,3.489791,0.0,0.0,2.746541,0.109159,0.000000,2.271516,0.625733,0.643001,0.0
1,4.215708,0.0,0.0,3.105931,0.609039,0.410541,2.848663,0.597982,0.534571,0.0
1,3.574666,0.0,0.0,2.809714,0.000000,0.000000,2.263300,0.644199,0.711236,0.0
