0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
=======
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,4,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,4,1,0,0,2,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,4,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,4,0,0,0,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,4,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,4,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,4,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,4,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,4,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
>>>>>>> 42b1099921269a3bf5eda2c5d21396e9eba50291
